experiment_group,experiment_id,kind,direction,w_min,w_max,num_steps,seed,prompt_id,prompt_text,params,notes,bucket,worker_id
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,d2359c0c8950,exponential,increasing,7.0,50.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,c24877ccbe4f,exponential,increasing,7.0,50.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,feee30d4de69,exponential,increasing,7.0,50.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,5da010634a80,exponential,increasing,7.0,50.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,babc0695eb6c,exponential,increasing,7.0,100.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,9345bed9fae5,exponential,increasing,7.0,100.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,4dd129040db1,exponential,increasing,7.0,100.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,7a0d97dfa4ff,exponential,increasing,7.0,100.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,179d9cd38e31,exponential,increasing,7.0,100.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,7c9afab36276,exponential,increasing,7.0,100.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,852d5a6b50ba,exponential,decreasing,1.0,2.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,44131babccef,exponential,decreasing,1.0,2.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,9208434c2b56,exponential,decreasing,1.0,2.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,7b8ecc3524e6,exponential,decreasing,1.0,2.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,cdb7bcf29008,exponential,decreasing,1.0,2.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,dfe531e2103a,exponential,decreasing,1.0,2.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,b995651cc9e4,exponential,decreasing,1.0,12.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,0054cc578d0b,exponential,decreasing,1.0,12.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,7dc81749169e,exponential,decreasing,1.0,12.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,e3d4f6300798,exponential,decreasing,1.0,12.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,12c224d0e996,exponential,decreasing,1.0,12.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,23d8ea56a503,exponential,decreasing,1.0,12.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,ef13ab73062c,exponential,decreasing,7.0,50.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,22a60297c120,exponential,decreasing,7.0,50.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,4cfdf9f4e012,exponential,decreasing,7.0,50.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,5a2b9889413a,exponential,decreasing,7.0,50.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,64c8f2eaa4a2,exponential,decreasing,7.0,50.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,63477b03f72d,exponential,decreasing,7.0,50.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,0f5d37c2a910,exponential,decreasing,7.0,100.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,abb0812cd832,exponential,decreasing,7.0,100.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,487c457f2c26,exponential,decreasing,7.0,100.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,f9af3a922839,exponential,decreasing,7.0,100.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,183f8300eda2,exponential,decreasing,7.0,100.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,78e2d0e0b640,exponential,decreasing,7.0,100.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,a44b817510f0,triangular,increasing,1.0,2.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,fdd1419948bf,triangular,increasing,1.0,2.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,2a8d3103e62b,triangular,increasing,1.0,2.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,8a5c97de1c8f,triangular,increasing,1.0,2.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,88b3500f132f,triangular,increasing,1.0,2.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,20d4a9140cbe,triangular,increasing,1.0,2.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,ba35c77ece05,triangular,increasing,1.0,12.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,e4e0d35fc5f4,triangular,increasing,1.0,12.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,16024b3fd381,triangular,increasing,1.0,12.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,968f4170d82a,triangular,increasing,1.0,12.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,5d8c6aade488,triangular,increasing,1.0,12.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,f46f252bcfdd,triangular,increasing,1.0,12.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,87c391b56b18,triangular,increasing,7.0,50.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,8f7b9000729d,triangular,increasing,7.0,50.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,23d7d8c258e9,triangular,increasing,7.0,50.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,d029b74d53b4,triangular,increasing,7.0,50.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,e340730dec09,triangular,increasing,7.0,50.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,9a9545121372,triangular,increasing,7.0,50.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,df5a4ff620fa,triangular,increasing,7.0,100.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,22e76a236c53,triangular,increasing,7.0,100.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,93319cdfced9,triangular,increasing,7.0,100.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,1ecbf9b63e5c,triangular,increasing,7.0,100.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,6578e19c29fa,triangular,increasing,7.0,100.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,9f59c915c1cd,triangular,increasing,7.0,100.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,b58a8512f2e2,triangular,decreasing,1.0,2.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,6b01ef1f7a53,triangular,decreasing,1.0,2.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,9e79b73da0e2,triangular,decreasing,1.0,2.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,0b8a1b70d8c3,triangular,decreasing,1.0,2.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,578c40544697,triangular,decreasing,1.0,2.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,4b34cd4e49fe,triangular,decreasing,1.0,2.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,a00c448a3608,triangular,decreasing,1.0,12.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,733360805ac7,triangular,decreasing,1.0,12.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,7fd2b3f5748d,triangular,decreasing,1.0,12.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,37906e46889a,triangular,decreasing,1.0,12.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,c13830c8ac87,triangular,decreasing,1.0,12.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,694e759ec5ef,triangular,decreasing,1.0,12.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,cf556e47c43c,triangular,decreasing,7.0,50.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,1eada49b94a0,triangular,decreasing,7.0,50.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,8dcef01791fa,triangular,decreasing,7.0,50.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,8fa9378cc391,triangular,decreasing,7.0,50.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,f8e79d2655c6,triangular,decreasing,7.0,50.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,0b80c63e6af7,triangular,decreasing,7.0,50.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,237dce262256,triangular,decreasing,7.0,100.0,40,42,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,5d3213c10a23,triangular,decreasing,7.0,100.0,40,1337,P_CHAIR_ON_TABLE,A small wooden chair placed directly on top of a dining table.,{},tradeoff demo,checkable-details,3
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,bf200981a752,triangular,decreasing,7.0,100.0,40,42,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,0
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,c7c8c9399cef,triangular,decreasing,7.0,100.0,40,1337,P_COUCH_ON_CEILING,"A large, heavy couch suspended completely upside down from a living room ceiling.",{},tradeoff demo,checkable-details,1
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,c0a3e5cd2293,triangular,decreasing,7.0,100.0,40,42,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,2
EXP_D_EXTREME_TRADEOFF_OOD_SPATIAL,620567346d7a,triangular,decreasing,7.0,100.0,40,1337,P_CAR_ON_ROOF,A modern sports car parked perfectly balancing on the pitched roof of a suburban house.,{},tradeoff demo,checkable-details,3
