experiment_group,experiment_id,kind,direction,w_min,w_max,num_steps,seed,prompt_id,prompt_text,params,notes,bucket,worker_id
EXP_B_EXTREME_TRADEOFF,4e584e17127e,sigmoid,decreasing,7.0,100.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,0d03d764c64e,sigmoid,decreasing,7.0,100.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,fd508d6ea1ba,exponential,increasing,1.0,2.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,20f3ef763581,exponential,increasing,1.0,2.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,29a3165bdbc7,exponential,increasing,1.0,2.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,08181e72ae41,exponential,increasing,1.0,2.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,c80fb40db1c4,exponential,increasing,1.0,12.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,e4b761b481e6,exponential,increasing,1.0,12.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,2e9ec716d43a,exponential,increasing,1.0,12.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,77075feede4c,exponential,increasing,1.0,12.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,42eb62f97234,exponential,increasing,7.0,50.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,b51fffd2575b,exponential,increasing,7.0,50.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,ff9961d0990f,exponential,increasing,7.0,50.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,9674b2695de8,exponential,increasing,7.0,50.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,4c80ec06db1c,exponential,increasing,7.0,100.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,d1e7c348a92b,exponential,increasing,7.0,100.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,065959f5470d,exponential,increasing,7.0,100.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,cc59b442af5a,exponential,increasing,7.0,100.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,1ac6db2412d2,exponential,decreasing,1.0,2.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,e85ca75f4a07,exponential,decreasing,1.0,2.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,c94eb41f591c,exponential,decreasing,1.0,2.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,7dc2323b5643,exponential,decreasing,1.0,2.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,7e4741d41a8c,exponential,decreasing,1.0,12.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,ae81478512c6,exponential,decreasing,1.0,12.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,42d474060f7c,exponential,decreasing,1.0,12.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,11a8ce9509e4,exponential,decreasing,1.0,12.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,eac2ec62056a,exponential,decreasing,7.0,50.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,065de3bcd11f,exponential,decreasing,7.0,50.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,e5f9463def6b,exponential,decreasing,7.0,50.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,853ad4a67b17,exponential,decreasing,7.0,50.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
EXP_B_EXTREME_TRADEOFF,9b659c65502e,exponential,decreasing,7.0,100.0,40,42,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,0
EXP_B_EXTREME_TRADEOFF,7073f65d93c8,exponential,decreasing,7.0,100.0,40,1337,P_APPLE_COUNT_DETAILED,"masterpiece, best quality, 3 red apples on a wooden table, studio lighting, sharp focus",{},tradeoff demo,checkable-details,1
EXP_B_EXTREME_TRADEOFF,c4827042ad0f,exponential,decreasing,7.0,100.0,40,42,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,2
EXP_B_EXTREME_TRADEOFF,3b3f2c618734,exponential,decreasing,7.0,100.0,40,1337,P_VASE_COUNT_DETAILED,"masterpiece, best quality, 5 ceramic vases on a minimalist shelf, distinct shapes, clean shadows",{},tradeoff demo,checkable-details,3
